ic,family,run,init,amp_K,lead_hr,stat,pole,value,p_hPa,r_km
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025091700,2025091700,4.5,24,max,lowlevel,0.000589,850.0,38.72
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025091700,2025091700,4.5,24,p95,lowlevel,0.000346,838.81,45.93
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025091700,2025091700,4.5,24,p90,lowlevel,0.000275,843.42,60.98
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025091700,2025091700,4.5,24,max,upperlevel,-0.000696,500.0,272.64
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025091700,2025091700,4.5,24,p95,upperlevel,-0.00043,305.01,196.58
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025091700,2025091700,4.5,24,p90,upperlevel,-0.000342,306.09,187.54
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092000,2025092000,4.5,24,max,lowlevel,0.162844,850.0,0.0
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092000,2025092000,4.5,24,p95,lowlevel,0.102049,827.67,44.6
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092000,2025092000,4.5,24,p90,lowlevel,0.069202,831.9,53.56
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092000,2025092000,4.5,24,max,upperlevel,-0.161262,400.0,156.77
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092000,2025092000,4.5,24,p95,upperlevel,-0.108041,346.03,135.34
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092000,2025092000,4.5,24,p90,upperlevel,-0.087207,345.65,149.63
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092100,2025092100,4.5,24,max,lowlevel,0.329084,700.0,84.35
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092100,2025092100,4.5,24,p95,lowlevel,0.209864,782.43,60.33
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092100,2025092100,4.5,24,p90,lowlevel,0.159819,788.73,66.97
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092100,2025092100,4.5,24,max,upperlevel,-0.304663,300.0,159.25
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092100,2025092100,4.5,24,p95,upperlevel,-0.170184,370.62,151.09
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092100,2025092100,4.5,24,p90,upperlevel,-0.135237,375.22,151.61
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092200,2025092200,4.5,24,max,lowlevel,0.045937,925.0,38.43
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092200,2025092200,4.5,24,p95,lowlevel,0.028146,892.22,51.46
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092200,2025092200,4.5,24,p90,lowlevel,0.020796,876.04,59.86
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092200,2025092200,4.5,24,max,upperlevel,-0.058319,300.0,168.47
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092200,2025092200,4.5,24,p95,upperlevel,-0.022776,336.94,183.72
axisym,dq_bl,sweepdqbl_4p5K_24h_init2025092200,2025092200,4.5,24,p90,upperlevel,-0.018504,339.05,187.75
axisym,dq_bl,sweepdqbl_5K_24h_init2025091700,2025091700,5.0,24,max,lowlevel,0.000639,850.0,38.72
axisym,dq_bl,sweepdqbl_5K_24h_init2025091700,2025091700,5.0,24,p95,lowlevel,0.000383,837.72,47.34
axisym,dq_bl,sweepdqbl_5K_24h_init2025091700,2025091700,5.0,24,p90,lowlevel,0.000311,843.62,63.51
axisym,dq_bl,sweepdqbl_5K_24h_init2025091700,2025091700,5.0,24,max,upperlevel,-0.000825,400.0,175.45
axisym,dq_bl,sweepdqbl_5K_24h_init2025091700,2025091700,5.0,24,p95,upperlevel,-0.000526,296.14,186.82
axisym,dq_bl,sweepdqbl_5K_24h_init2025091700,2025091700,5.0,24,p90,upperlevel,-0.000422,300.94,177.76
axisym,dq_bl,sweepdqbl_5K_24h_init2025092000,2025092000,5.0,24,max,lowlevel,0.180706,850.0,0.0
axisym,dq_bl,sweepdqbl_5K_24h_init2025092000,2025092000,5.0,24,p95,lowlevel,0.11312,827.9,44.59
axisym,dq_bl,sweepdqbl_5K_24h_init2025092000,2025092000,5.0,24,p90,lowlevel,0.076649,832.24,53.51
axisym,dq_bl,sweepdqbl_5K_24h_init2025092000,2025092000,5.0,24,max,upperlevel,-0.180414,200.0,26.54
axisym,dq_bl,sweepdqbl_5K_24h_init2025092000,2025092000,5.0,24,p95,upperlevel,-0.119713,345.07,134.87
axisym,dq_bl,sweepdqbl_5K_24h_init2025092000,2025092000,5.0,24,p90,upperlevel,-0.096736,344.26,149.84
axisym,dq_bl,sweepdqbl_5K_24h_init2025092100,2025092100,5.0,24,max,lowlevel,0.374909,700.0,84.35
axisym,dq_bl,sweepdqbl_5K_24h_init2025092100,2025092100,5.0,24,p95,lowlevel,0.236273,781.95,60.42
axisym,dq_bl,sweepdqbl_5K_24h_init2025092100,2025092100,5.0,24,p90,lowlevel,0.179647,787.96,67.09
axisym,dq_bl,sweepdqbl_5K_24h_init2025092100,2025092100,5.0,24,max,upperlevel,-0.342002,300.0,159.25
axisym,dq_bl,sweepdqbl_5K_24h_init2025092100,2025092100,5.0,24,p95,upperlevel,-0.190012,371.25,150.05
axisym,dq_bl,sweepdqbl_5K_24h_init2025092100,2025092100,5.0,24,p90,upperlevel,-0.151327,376.19,151.07
axisym,dq_bl,sweepdqbl_5K_24h_init2025092200,2025092200,5.0,24,max,lowlevel,0.051048,925.0,38.43
axisym,dq_bl,sweepdqbl_5K_24h_init2025092200,2025092200,5.0,24,p95,lowlevel,0.031265,892.21,51.45
axisym,dq_bl,sweepdqbl_5K_24h_init2025092200,2025092200,5.0,24,p90,lowlevel,0.023098,876.02,59.86
axisym,dq_bl,sweepdqbl_5K_24h_init2025092200,2025092200,5.0,24,max,upperlevel,-0.064653,300.0,168.47
axisym,dq_bl,sweepdqbl_5K_24h_init2025092200,2025092200,5.0,24,p95,upperlevel,-0.025325,336.99,183.72
axisym,dq_bl,sweepdqbl_5K_24h_init2025092200,2025092200,5.0,24,p90,upperlevel,-0.020583,339.06,187.75
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025091700,2025091700,5.5,24,max,lowlevel,0.00075,850.0,38.72
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025091700,2025091700,5.5,24,p95,lowlevel,0.000446,837.53,47.51
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025091700,2025091700,5.5,24,p90,lowlevel,0.000361,842.41,63.3
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025091700,2025091700,5.5,24,max,upperlevel,-0.001076,250.0,256.19
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025091700,2025091700,5.5,24,p95,upperlevel,-0.000636,295.87,191.86
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025091700,2025091700,5.5,24,p90,upperlevel,-0.000509,301.31,180.55
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092000,2025092000,5.5,24,max,lowlevel,0.198441,850.0,0.0
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092000,2025092000,5.5,24,p95,lowlevel,0.124092,828.15,44.58
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092000,2025092000,5.5,24,p90,lowlevel,0.084032,832.6,53.47
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092000,2025092000,5.5,24,max,upperlevel,-0.200642,200.0,26.54
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092000,2025092000,5.5,24,p95,upperlevel,-0.131359,340.46,133.72
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092000,2025092000,5.5,24,p90,upperlevel,-0.106252,342.52,149.89
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092100,2025092100,5.5,24,max,lowlevel,0.421977,700.0,84.35
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092100,2025092100,5.5,24,p95,lowlevel,0.263105,779.73,60.65
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092100,2025092100,5.5,24,p90,lowlevel,0.199714,786.59,67.29
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092100,2025092100,5.5,24,max,upperlevel,-0.379819,300.0,159.25
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092100,2025092100,5.5,24,p95,upperlevel,-0.209971,369.2,149.96
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092100,2025092100,5.5,24,p90,upperlevel,-0.167467,377.28,150.67
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092200,2025092200,5.5,24,max,lowlevel,0.056087,925.0,38.43
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092200,2025092200,5.5,24,p95,lowlevel,0.034365,891.41,51.39
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092200,2025092200,5.5,24,p90,lowlevel,0.025392,876.01,59.86
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092200,2025092200,5.5,24,max,upperlevel,-0.070968,300.0,168.47
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092200,2025092200,5.5,24,p95,upperlevel,-0.027824,337.09,183.68
axisym,dq_bl,sweepdqbl_5p5K_24h_init2025092200,2025092200,5.5,24,p90,upperlevel,-0.02262,339.58,187.63
axisym,dq_bl,sweepdqbl_6K_24h_init2025091700,2025091700,6.0,24,max,lowlevel,0.000802,850.0,38.72
axisym,dq_bl,sweepdqbl_6K_24h_init2025091700,2025091700,6.0,24,p95,lowlevel,0.000483,833.74,47.09
axisym,dq_bl,sweepdqbl_6K_24h_init2025091700,2025091700,6.0,24,p90,lowlevel,0.00039,840.0,62.86
axisym,dq_bl,sweepdqbl_6K_24h_init2025091700,2025091700,6.0,24,max,upperlevel,-0.000976,250.0,256.19
axisym,dq_bl,sweepdqbl_6K_24h_init2025091700,2025091700,6.0,24,p95,upperlevel,-0.000632,303.53,191.85
axisym,dq_bl,sweepdqbl_6K_24h_init2025091700,2025091700,6.0,24,p90,upperlevel,-0.000502,306.88,181.85
axisym,dq_bl,sweepdqbl_6K_24h_init2025092000,2025092000,6.0,24,max,lowlevel,0.216059,850.0,0.0
axisym,dq_bl,sweepdqbl_6K_24h_init2025092000,2025092000,6.0,24,p95,lowlevel,0.134989,829.8,44.82
axisym,dq_bl,sweepdqbl_6K_24h_init2025092000,2025092000,6.0,24,p90,lowlevel,0.091342,833.19,53.35
axisym,dq_bl,sweepdqbl_6K_24h_init2025092000,2025092000,6.0,24,max,upperlevel,-0.22133,200.0,26.54
axisym,dq_bl,sweepdqbl_6K_24h_init2025092000,2025092000,6.0,24,p95,upperlevel,-0.142838,339.48,133.23
axisym,dq_bl,sweepdqbl_6K_24h_init2025092000,2025092000,6.0,24,p90,upperlevel,-0.11565,341.32,149.77
axisym,dq_bl,sweepdqbl_6K_24h_init2025092100,2025092100,6.0,24,max,lowlevel,0.469756,700.0,84.35
axisym,dq_bl,sweepdqbl_6K_24h_init2025092100,2025092100,6.0,24,p95,lowlevel,0.290258,777.52,60.46
axisym,dq_bl,sweepdqbl_6K_24h_init2025092100,2025092100,6.0,24,p90,lowlevel,0.219911,785.88,67.46
axisym,dq_bl,sweepdqbl_6K_24h_init2025092100,2025092100,6.0,24,max,upperlevel,-0.418031,300.0,159.25
axisym,dq_bl,sweepdqbl_6K_24h_init2025092100,2025092100,6.0,24,p95,upperlevel,-0.229997,367.16,149.92
axisym,dq_bl,sweepdqbl_6K_24h_init2025092100,2025092100,6.0,24,p90,upperlevel,-0.183674,378.68,149.62
axisym,dq_bl,sweepdqbl_6K_24h_init2025092200,2025092200,6.0,24,max,lowlevel,0.061144,925.0,38.43
axisym,dq_bl,sweepdqbl_6K_24h_init2025092200,2025092200,6.0,24,p95,lowlevel,0.03747,891.4,51.38
axisym,dq_bl,sweepdqbl_6K_24h_init2025092200,2025092200,6.0,24,p90,lowlevel,0.027696,875.91,59.84
axisym,dq_bl,sweepdqbl_6K_24h_init2025092200,2025092200,6.0,24,max,upperlevel,-0.077321,300.0,168.47
axisym,dq_bl,sweepdqbl_6K_24h_init2025092200,2025092200,6.0,24,p95,upperlevel,-0.030401,337.21,183.67
axisym,dq_bl,sweepdqbl_6K_24h_init2025092200,2025092200,6.0,24,p90,upperlevel,-0.024719,339.9,187.57
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025091700,2025091700,6.5,24,max,lowlevel,0.000887,850.0,38.72
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025091700,2025091700,6.5,24,p95,lowlevel,0.00053,834.59,46.75
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025091700,2025091700,6.5,24,p90,lowlevel,0.000427,842.1,62.2
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025091700,2025091700,6.5,24,max,upperlevel,-0.001167,250.0,256.19
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025091700,2025091700,6.5,24,p95,upperlevel,-0.000689,296.56,198.98
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025091700,2025091700,6.5,24,p90,upperlevel,-0.000548,305.66,186.59
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092000,2025092000,6.5,24,max,lowlevel,0.233571,850.0,0.0
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092000,2025092000,6.5,24,p95,lowlevel,0.145802,830.04,44.81
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092000,2025092000,6.5,24,p90,lowlevel,0.098585,833.57,53.31
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092000,2025092000,6.5,24,max,upperlevel,-0.242067,200.0,26.54
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092000,2025092000,6.5,24,p95,upperlevel,-0.154229,338.58,132.77
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092000,2025092000,6.5,24,p90,upperlevel,-0.125009,339.62,149.81
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092100,2025092100,6.5,24,max,lowlevel,0.518051,700.0,84.35
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092100,2025092100,6.5,24,p95,lowlevel,0.3177,777.1,60.54
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092100,2025092100,6.5,24,p90,lowlevel,0.240228,784.62,67.69
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092100,2025092100,6.5,24,max,upperlevel,-0.456769,300.0,159.25
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092100,2025092100,6.5,24,p95,upperlevel,-0.250107,365.15,149.63
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092100,2025092100,6.5,24,p90,upperlevel,-0.199825,379.24,149.38
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092200,2025092200,6.5,24,max,lowlevel,0.066191,925.0,38.43
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092200,2025092200,6.5,24,p95,lowlevel,0.040583,891.39,51.38
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092200,2025092200,6.5,24,p90,lowlevel,0.030001,875.89,59.84
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092200,2025092200,6.5,24,max,upperlevel,-0.083759,300.0,168.47
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092200,2025092200,6.5,24,p95,upperlevel,-0.032935,337.28,183.64
axisym,dq_bl,sweepdqbl_6p5K_24h_init2025092200,2025092200,6.5,24,p90,upperlevel,-0.026776,339.75,187.41
axisym,dq_bl,sweepdqbl_7K_24h_init2025091700,2025091700,7.0,24,max,lowlevel,0.00094,850.0,38.72
axisym,dq_bl,sweepdqbl_7K_24h_init2025091700,2025091700,7.0,24,p95,lowlevel,0.000567,835.0,47.13
axisym,dq_bl,sweepdqbl_7K_24h_init2025091700,2025091700,7.0,24,p90,lowlevel,0.000458,840.08,62.93
axisym,dq_bl,sweepdqbl_7K_24h_init2025091700,2025091700,7.0,24,max,upperlevel,-0.001154,250.0,256.19
axisym,dq_bl,sweepdqbl_7K_24h_init2025091700,2025091700,7.0,24,p95,upperlevel,-0.000731,300.92,189.57
axisym,dq_bl,sweepdqbl_7K_24h_init2025091700,2025091700,7.0,24,p90,upperlevel,-0.000584,305.03,178.66
axisym,dq_bl,sweepdqbl_7K_24h_init2025092000,2025092000,7.0,24,max,lowlevel,0.250958,850.0,0.0
axisym,dq_bl,sweepdqbl_7K_24h_init2025092000,2025092000,7.0,24,p95,lowlevel,0.156536,830.3,44.81
axisym,dq_bl,sweepdqbl_7K_24h_init2025092000,2025092000,7.0,24,p90,lowlevel,0.105778,834.18,53.21
axisym,dq_bl,sweepdqbl_7K_24h_init2025092000,2025092000,7.0,24,max,upperlevel,-0.263202,200.0,26.54
axisym,dq_bl,sweepdqbl_7K_24h_init2025092000,2025092000,7.0,24,p95,upperlevel,-0.165567,334.88,132.07
axisym,dq_bl,sweepdqbl_7K_24h_init2025092000,2025092000,7.0,24,p90,upperlevel,-0.134378,339.25,149.73
axisym,dq_bl,sweepdqbl_7K_24h_init2025092100,2025092100,7.0,24,max,lowlevel,0.566196,700.0,84.35
axisym,dq_bl,sweepdqbl_7K_24h_init2025092100,2025092100,7.0,24,p95,lowlevel,0.34513,776.71,60.6
axisym,dq_bl,sweepdqbl_7K_24h_init2025092100,2025092100,7.0,24,p90,lowlevel,0.260549,783.57,67.79
axisym,dq_bl,sweepdqbl_7K_24h_init2025092100,2025092100,7.0,24,max,upperlevel,-0.495965,300.0,159.25
axisym,dq_bl,sweepdqbl_7K_24h_init2025092100,2025092100,7.0,24,p95,upperlevel,-0.270492,364.18,149.94
axisym,dq_bl,sweepdqbl_7K_24h_init2025092100,2025092100,7.0,24,p90,upperlevel,-0.215918,378.58,149.18
axisym,dq_bl,sweepdqbl_7K_24h_init2025092200,2025092200,7.0,24,max,lowlevel,0.071189,925.0,38.43
axisym,dq_bl,sweepdqbl_7K_24h_init2025092200,2025092200,7.0,24,p95,lowlevel,0.043657,891.37,51.37
axisym,dq_bl,sweepdqbl_7K_24h_init2025092200,2025092200,7.0,24,p90,lowlevel,0.032276,875.86,59.83
axisym,dq_bl,sweepdqbl_7K_24h_init2025092200,2025092200,7.0,24,max,upperlevel,-0.089871,300.0,168.47
axisym,dq_bl,sweepdqbl_7K_24h_init2025092200,2025092200,7.0,24,p95,upperlevel,-0.035438,337.39,183.63
axisym,dq_bl,sweepdqbl_7K_24h_init2025092200,2025092200,7.0,24,p90,upperlevel,-0.028826,340.49,187.46
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025091700,2025091700,7.5,24,max,lowlevel,0.000982,850.0,38.72
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025091700,2025091700,7.5,24,p95,lowlevel,0.000595,835.21,46.77
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025091700,2025091700,7.5,24,p90,lowlevel,0.000481,840.72,62.95
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025091700,2025091700,7.5,24,max,upperlevel,-0.001184,500.0,272.64
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025091700,2025091700,7.5,24,p95,upperlevel,-0.000722,311.7,198.82
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025091700,2025091700,7.5,24,p90,upperlevel,-0.000573,312.46,184.52
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092000,2025092000,7.5,24,max,lowlevel,0.268296,850.0,0.0
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092000,2025092000,7.5,24,p95,lowlevel,0.167216,832.65,44.76
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092000,2025092000,7.5,24,p90,lowlevel,0.112901,834.58,53.17
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092000,2025092000,7.5,24,max,upperlevel,-0.284618,200.0,26.54
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092000,2025092000,7.5,24,p95,upperlevel,-0.176744,331.63,132.11
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092000,2025092000,7.5,24,p90,upperlevel,-0.143608,338.12,149.74
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092100,2025092100,7.5,24,max,lowlevel,0.613687,700.0,84.35
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092100,2025092100,7.5,24,p95,lowlevel,0.372641,773.71,60.72
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092100,2025092100,7.5,24,p90,lowlevel,0.2808,782.95,67.85
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092100,2025092100,7.5,24,max,upperlevel,-0.535652,300.0,159.25
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092100,2025092100,7.5,24,p95,upperlevel,-0.29144,363.4,149.62
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092100,2025092100,7.5,24,p90,upperlevel,-0.231995,377.11,149.41
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092200,2025092200,7.5,24,max,lowlevel,0.076254,925.0,38.43
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092200,2025092200,7.5,24,p95,lowlevel,0.046755,891.37,51.71
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092200,2025092200,7.5,24,p90,lowlevel,0.034565,875.14,59.82
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092200,2025092200,7.5,24,max,upperlevel,-0.096072,300.0,168.47
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092200,2025092200,7.5,24,p95,upperlevel,-0.03795,338.78,183.41
axisym,dq_bl,sweepdqbl_7p5K_24h_init2025092200,2025092200,7.5,24,p90,upperlevel,-0.030876,339.45,187.14
axisym,dq_bl,sweepdqbl_8K_24h_init2025091700,2025091700,8.0,24,max,lowlevel,0.001055,850.0,38.72
axisym,dq_bl,sweepdqbl_8K_24h_init2025091700,2025091700,8.0,24,p95,lowlevel,0.000634,836.58,46.56
axisym,dq_bl,sweepdqbl_8K_24h_init2025091700,2025091700,8.0,24,p90,lowlevel,0.00051,838.73,62.5
axisym,dq_bl,sweepdqbl_8K_24h_init2025091700,2025091700,8.0,24,max,upperlevel,-0.001217,250.0,256.19
axisym,dq_bl,sweepdqbl_8K_24h_init2025091700,2025091700,8.0,24,p95,upperlevel,-0.00076,304.53,200.37
axisym,dq_bl,sweepdqbl_8K_24h_init2025091700,2025091700,8.0,24,p90,upperlevel,-0.000601,307.98,186.18
axisym,dq_bl,sweepdqbl_8K_24h_init2025092000,2025092000,8.0,24,max,lowlevel,0.28536,850.0,0.0
axisym,dq_bl,sweepdqbl_8K_24h_init2025092000,2025092000,8.0,24,p95,lowlevel,0.177761,832.9,44.76
axisym,dq_bl,sweepdqbl_8K_24h_init2025092000,2025092000,8.0,24,p90,lowlevel,0.119946,834.97,53.14
axisym,dq_bl,sweepdqbl_8K_24h_init2025092000,2025092000,8.0,24,max,upperlevel,-0.305976,200.0,26.54
axisym,dq_bl,sweepdqbl_8K_24h_init2025092000,2025092000,8.0,24,p95,upperlevel,-0.187857,327.55,132.1
axisym,dq_bl,sweepdqbl_8K_24h_init2025092000,2025092000,8.0,24,p90,upperlevel,-0.152769,336.67,149.81
axisym,dq_bl,sweepdqbl_8K_24h_init2025092100,2025092100,8.0,24,max,lowlevel,0.660231,700.0,84.35
axisym,dq_bl,sweepdqbl_8K_24h_init2025092100,2025092100,8.0,24,p95,lowlevel,0.400069,773.37,60.77
axisym,dq_bl,sweepdqbl_8K_24h_init2025092100,2025092100,8.0,24,p90,lowlevel,0.300885,782.36,67.9
axisym,dq_bl,sweepdqbl_8K_24h_init2025092100,2025092100,8.0,24,max,upperlevel,-0.575933,300.0,159.25
axisym,dq_bl,sweepdqbl_8K_24h_init2025092100,2025092100,8.0,24,p95,upperlevel,-0.312305,363.47,149.51
axisym,dq_bl,sweepdqbl_8K_24h_init2025092100,2025092100,8.0,24,p90,upperlevel,-0.248109,375.26,149.78
axisym,dq_bl,sweepdqbl_8K_24h_init2025092200,2025092200,8.0,24,max,lowlevel,0.081252,925.0,38.43
axisym,dq_bl,sweepdqbl_8K_24h_init2025092200,2025092200,8.0,24,p95,lowlevel,0.049843,891.35,51.71
axisym,dq_bl,sweepdqbl_8K_24h_init2025092200,2025092200,8.0,24,p90,lowlevel,0.036853,875.1,59.81
axisym,dq_bl,sweepdqbl_8K_24h_init2025092200,2025092200,8.0,24,max,upperlevel,-0.102364,300.0,168.47
axisym,dq_bl,sweepdqbl_8K_24h_init2025092200,2025092200,8.0,24,p95,upperlevel,-0.040484,338.9,183.37
axisym,dq_bl,sweepdqbl_8K_24h_init2025092200,2025092200,8.0,24,p90,upperlevel,-0.032944,339.55,187.1
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025091700,2025091700,8.5,24,max,lowlevel,0.001176,850.0,38.72
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025091700,2025091700,8.5,24,p95,lowlevel,0.000707,833.17,46.48
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025091700,2025091700,8.5,24,p90,lowlevel,0.000566,836.86,61.83
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025091700,2025091700,8.5,24,max,upperlevel,-0.001393,500.0,272.64
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025091700,2025091700,8.5,24,p95,upperlevel,-0.000854,308.14,206.39
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025091700,2025091700,8.5,24,p90,upperlevel,-0.00067,305.2,191.6
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092000,2025092000,8.5,24,max,lowlevel,0.302401,850.0,0.0
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092000,2025092000,8.5,24,p95,lowlevel,0.188259,833.17,44.75
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092000,2025092000,8.5,24,p90,lowlevel,0.126934,835.37,53.1
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092000,2025092000,8.5,24,max,upperlevel,-0.327461,200.0,26.54
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092000,2025092000,8.5,24,p95,upperlevel,-0.198883,326.67,131.67
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092000,2025092000,8.5,24,p90,upperlevel,-0.161858,335.6,149.19
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092100,2025092100,8.5,24,max,lowlevel,0.705218,700.0,84.35
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092100,2025092100,8.5,24,p95,lowlevel,0.427204,772.2,61.78
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092100,2025092100,8.5,24,p90,lowlevel,0.320689,781.25,68.06
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092100,2025092100,8.5,24,max,upperlevel,-0.616743,300.0,159.25
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092100,2025092100,8.5,24,p95,upperlevel,-0.332932,361.74,150.28
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092100,2025092100,8.5,24,p90,upperlevel,-0.264304,373.99,149.95
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092200,2025092200,8.5,24,max,lowlevel,0.08623,925.0,38.43
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092200,2025092200,8.5,24,p95,lowlevel,0.052907,891.34,51.7
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092200,2025092200,8.5,24,p90,lowlevel,0.039129,875.06,59.81
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092200,2025092200,8.5,24,max,upperlevel,-0.108636,300.0,168.47
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092200,2025092200,8.5,24,p95,upperlevel,-0.043045,338.97,183.36
axisym,dq_bl,sweepdqbl_8p5K_24h_init2025092200,2025092200,8.5,24,p90,upperlevel,-0.035029,339.61,186.99
axisym,dq_bl,sweepdqbl_9K_24h_init2025091700,2025091700,9.0,24,max,lowlevel,0.001212,850.0,38.72
